error_id,rule_id,status,domain,USUBJID,row_index,primitive,variables_modified,re_derived,failure_reason
INJ-SD1220-TS-001,SD1220,injected,TS,,12,duplicate_record,"{""__row__"": {""original"": ""unique"", ""injected"": ""duplicated""}}",,
INJ-SD1296-TS-001,SD1296,injected,TS,,1,set_invalid_value,"{""TSVAL"": {""original"": ""N"", ""injected"": ""INVALID""}}",,
INJ-SD1307-TS-001,SD1307,injected,TS,,37,blank_field,"{""TSVAL"": {""original"": ""Cardiovascular"", ""injected"": """"}}",,
INJ-SD2228-TS-001,SD2228,injected,TS,,,delete_row,"{""TSPARMCD"": {""original"": ""INTMODEL"", ""injected"": ""(row deleted)""}}",,
INJ-SD1151-TI-001,SD1151,injected,TI,,0,duplicate_with_mutation,"{""IETESTCD"": {""original"": ""EXCL01"", ""injected"": ""ZZIE99""}}",,
INJ-SD1348-PP-001,SD1348,injected,PP,BI-1245.110-JPN_SITE02-0014,20,set_invalid_value,"{""PPTEST"": {""original"": ""Max Conc"", ""injected"": ""Mean concentration T1 to T2""}}",,
INJ-SD1348-PP-002,SD1348,injected,PP,BI-1245.110-JPN_SITE02-0014,23,set_invalid_value,"{""PPTEST"": {""original"": ""Half-Life Lambda z"", ""injected"": ""Mean concentration T1 to T2""}}",,
INJ-SD2017-TS-001,SD2017,injected,TS,,0,blank_field,"{""TSVAL"": {""original"": ""4126"", ""injected"": """"}}",,
INJ-SD2017-TS-002,SD2017,injected,TS,,2,blank_field,"{""TSVAL"": {""original"": ""N"", ""injected"": """"}}",,
INJ-SD2017-TS-003,SD2017,injected,TS,,3,blank_field,"{""TSVAL"": {""original"": ""P95Y"", ""injected"": """"}}",,
INJ-SD2017-TS-004,SD2017,injected,TS,,4,blank_field,"{""TSVAL"": {""original"": ""P18Y"", ""injected"": """"}}",,
INJ-SD2017-TS-005,SD2017,injected,TS,,5,blank_field,"{""TSVAL"": {""original"": ""Final database lock"", ""injected"": """"}}",,
